pl_name,is_exoplanet,hostname,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
EPIC 211638883.01,FALSE POSITIVE,EPIC 211638883,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.543877,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6177.78,169.56,-108.84,0.0,1.36241,0.094224,-0.05864,0.0,1.18,0.212005,-0.108816,0.0,-0.4486,0.0141,-0.0141,0.0,[M/H],4.24133,0.094773,-0.078479,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h57m18.52s,134.3271756,+15d04m55.86s,15.0821831,585.582,17.358,-16.403,12.766,0.092,-0.092,11.321,0.017,-0.017,12.6247,0.000211,-0.000211,2019-02-26,2018-07,2019-02-26
EPIC 211639283.01,FALSE POSITIVE,EPIC 211639283,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,6.741846,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4861.09,287.51,-287.51,0.0,2.13528,,,0.0,,,,,-0.013,0.266,-0.266,0.0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m46.83s,135.9451412,+15d05m16.38s,15.0878845,1574.3,118.1,-118.1,15.672,0.137,-0.137,12.673,0.025,-0.025,15.0478,0.003622,-0.003622,2019-02-26,2018-07,2019-02-26
EPIC 211642307.01,FALSE POSITIVE,EPIC 211642307,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,20.9913,0.0026,-0.0025,0.0,,,,,1.44,0.17,-0.39,0.0,0.128,0.015,-0.035,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.386,0.031,-0.034,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h15m30.28s,123.8761593,+15d07m46.06s,15.1294601,,,,15.503,0.206,-0.206,11.432,0.02,-0.02,14.6731,0.002453,-0.002453,2019-09-05,2019-09,2019-09-05
EPIC 211642882.01,FALSE POSITIVE,EPIC 211642882,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,23.897707,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5020.0,120.0,-120.0,0.0,0.728,0.009,-0.009,0.0,,,,,,,,,,4.581,0.027,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h15m48.70s,138.9529161,+15d08m15.66s,15.1376825,310.197,2.553,-2.553,14.041,0.126,-0.126,11.668,0.02,-0.02,13.8107,0.000395,-0.000395,2019-02-26,2018-07,2019-02-26
EPIC 211644647.01,FALSE POSITIVE,EPIC 211644647,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,2.044175,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5480.16,148.86,-124.71,0.0,2.49927,0.144,-0.192,0.0,0.96,0.107741,-0.140946,0.0,-0.5084,0.0261,-0.0261,0.0,[M/H],3.62471,0.084599,-0.096338,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h53m28.35s,133.368118,+15d09m39.30s,15.1609156,1152.34,36.02,-33.94,13.772,0.217,-0.217,11.669,0.018,-0.018,13.3243,0.002159,-0.002159,2019-02-26,2018-07,2019-02-26
EPIC 211644764.01,FALSE POSITIVE,EPIC 211644764,CANDIDATE,Castro-Gonz&aacute;lez et al. 2022,1,0,Transit,2022,K2,Published Candidate,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,23.5306712,0.0020516,-0.0020952,0.0,0.5304,0.0901,-0.1078,0.0,9.25,1.03,-1.02,0.0,0.82523115,0.0918906,-0.09099846,0.0,,,,,,,,,,,,,,,,,,591.0,10.0,-47.0,0.0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,6688.0,377.0,-269.0,0.0,1.9,0.21,-0.18,0.0,1.48,0.12,-0.11,0.0,0.04,0.14,-0.14,0.0,[Fe/H],4.05,0.08,-0.07,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m44.86s,127.6869017,+15d09m45.35s,15.1625976,980.582,43.578,-40.09,13.137,0.103,-0.103,11.878,0.023,-0.023,13.0344,0.000435,-0.000435,2022-04-18,2022-01,2022-04-18
EPIC 211645912.01,FALSE POSITIVE,EPIC 211645912,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,10.6741,0.0015,-0.0014,0.0,,,,,1.86,0.18,-0.53,0.0,0.166,0.016,-0.047,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.9538,0.0122,-0.0076,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h19m59.29s,124.997024,+15d10m40.32s,15.1778665,348.572,5.359,-5.201,12.579,0.057,-0.057,11.096,0.02,-0.02,12.4701,0.00025,-0.00025,2019-09-05,2019-09,2019-09-05
EPIC 211649214.01,FALSE POSITIVE,EPIC 211649214,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,3.78795,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5126.0,136.0,-136.0,0.0,4.182,0.153,-0.153,0.0,,,,,,,,,,3.476,0.117,-0.117,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m24.97s,133.1040583,+15d13m24.82s,15.223561,2881.5,253.77,-253.77,14.936,0.172,-0.172,12.643,0.023,-0.023,14.7178,0.000275,-0.000275,2019-02-26,2018-07,2019-02-26
EPIC 211651743.01,FALSE POSITIVE,EPIC 211651743,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.516235,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7701.0,189.0,-189.0,0.0,2.08947,,,0.0,1.81,,,0.0,,,,,,4.05568,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m02.11s,129.7587872,+15d15m30.27s,15.2584092,2574.17,222.6,-191.21,14.04,0.103,-0.103,13.203,0.03,-0.03,13.9583,0.002926,-0.002926,2019-02-26,2018-07,2019-02-26
EPIC 211662047.01,FALSE POSITIVE,EPIC 211662047,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.635238,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4743.31,152.09,-152.09,0.0,0.919305,,,0.0,0.76,,,0.0,-0.434,0.142,-0.142,0.0,[M/H],4.39196,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h57m27.09s,134.3628607,+15d23m58.00s,15.399444,599.928,13.3965,-13.3965,15.395,0.137,-0.137,12.5,0.023,-0.023,14.8929,0.003431,-0.003431,2019-02-26,2018-07,2019-02-26
EPIC 211663508.01,FALSE POSITIVE,EPIC 211663508,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.544418,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5076.71,27.13,-27.13,0.0,1.06871,,,0.0,0.85,,,0.0,-0.036,0.026,-0.026,0.0,[M/H],4.30977,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m49.48s,129.9561722,+15d25m12.75s,15.4202076,655.349,16.228,-16.228,14.583,0.137,-0.137,12.688,0.023,-0.023,14.3613,0.013867,-0.013867,2019-02-26,2018-07,2019-02-26
EPIC 211663688.01,FALSE POSITIVE,EPIC 211663688,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.855516,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,3110.0,110.0,-110.0,0.0,0.189,0.01,-0.01,0.0,,,,,,,,,,5.092,0.026,-0.026,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h53m01.57s,133.2565282,+15d25m20.23s,15.4222864,99.1062,1.2338,-1.2039,19.11,0.2,-0.2,13.251,0.025,-0.025,17.2515,0.000936,-0.000936,2019-02-26,2018-07,2019-02-26
EPIC 211664543.01,FALSE POSITIVE,EPIC 211664543,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.698333,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4081.0,124.0,-124.0,0.0,0.664517,,,0.0,0.64,,,0.0,,,,,,4.59923,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h04m08.75s,136.0364522,+15d26m05.79s,15.4349422,405.703,13.585,-12.747,16.19,0.309,-0.309,12.894,0.029,-0.029,15.7351,0.003434,-0.003434,2019-02-26,2018-07,2019-02-26
EPIC 211673349.01,FALSE POSITIVE,EPIC 211673349,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,4.894289,,,0.0,,,,,4.1,,,0.0,0.37,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,4440.0,50.0,-50.0,0.0,0.686,0.008,-0.008,0.0,,,,,,,,,,4.62,0.018,-0.018,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h43m06.58s,130.7774233,+15d33m15.54s,15.554317,300.045,2.951,-2.895,14.755,0.069,-0.069,11.896,0.021,-0.021,14.4269,0.000224,-0.000224,2019-02-26,2018-07,2019-02-26
EPIC 211679060.01,FALSE POSITIVE,EPIC 211679060,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,12.601781,0.003343,-0.004296,0.0,,,,,2.788,0.244,-0.224,0.0,0.24872913,0.02176826,-0.01998398,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G2,5791.0,138.0,-138.0,0.0,1.088,0.07,-0.064,0.0,0.803,0.368,-0.245,0.0,-0.289,0.198,-0.198,0.0,[Fe/H],4.269,0.151,-0.151,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h56m59.72s,134.2488531,+15d37m59.80s,15.6332775,651.939,12.755,-12.755,13.901,0.103,-0.103,12.188,0.021,-0.021,13.6743,0.000236,-0.000236,2021-11-19,2021-12,2021-11-19
EPIC 211682423.01,FALSE POSITIVE,EPIC 211682423,CANDIDATE,Barros et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,6.96350934,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6244.89,141.37,-99.77,0.0,1.23998,0.063157,-0.06828,0.0,1.21,0.209531,-0.145559,0.0,-0.5877,0.1066,-0.1066,0.0,[M/H],4.33403,0.072338,-0.103807,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h48m22.24s,132.0926716,+15d40m43.89s,15.6788582,530.425,16.54,-15.586,12.702,0.103,-0.103,11.331,0.02,-0.02,12.5463,0.000196,-0.000196,2016-12-21,2016-10,2016-12-21
EPIC 211685045.01,FALSE POSITIVE,EPIC 211685045,CANDIDATE,Adams et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=ADAMS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...47A/abstract target=ref>Adams et al. 2016</a>,0.769057,0.00052,-0.00052,0.0,,,,,2.06,0.52,-0.52,0.0,0.184,0.046,-0.046,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ADAMS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...47A/abstract target=ref>Adams et al. 2016</a>,,3832.0,,,0.0,0.54,0.13,-0.13,0.0,,,,,-0.058,,,0.0,[Fe/H],4.9,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m26.29s,123.359527,+15d42m49.31s,15.713698,201.71,2.1455,-2.1455,15.84,0.275,-0.275,11.969,0.021,-0.021,15.0987,0.000419,-0.000419,2016-06-09,2016-08,2016-06-09
EPIC 211694226.01,FALSE POSITIVE,EPIC 211694226,CANDIDATE,Dressing et al. 2017,1,0,Transit,2017,K2,Published Candidate,0,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,1.91828,0.00019,-0.00017,0.0,,,,,1.0,0.14,-0.11,0.0,0.089,0.012,-0.01,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h50m21.54s,132.5897575,+15d50m16.76s,15.8379892,,,,15.642,0.206,-0.206,11.058,0.024,-0.024,,,,2017-12-14,2017-11,2017-12-14
EPIC 211705502.01,FALSE POSITIVE,EPIC 211705502,FALSE POSITIVE,del Ser et al. 2022,1,0,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,2.5819,,,0.0,0.0368,,,0.0,1.9422,,,0.0,0.17327178,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h17m58.22s,124.4925984,+15d59m16.50s,15.9879159,774.157,16.807,-16.12,13.318,0.08,-0.08,11.853,0.02,-0.02,13.2136,0.000214,-0.000214,2022-11-07,2022-10,2022-11-07
EPIC 211705654.01,FALSE POSITIVE,EPIC 211705654,FALSE POSITIVE,Rizzuto et al. 2017,1,0,Transit,2017,K2,Published Candidate,0,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,2.5331,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5301.32,115.76,-112.34,0.0,1.54022,0.081713,-0.105142,0.0,0.91,0.121482,-0.100748,0.0,0.239,0.046,-0.046,0.0,[M/H],4.02194,0.070702,-0.100345,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h45m05.63s,131.2734657,+15d59m23.87s,15.9899642,377.686,11.886,-11.194,12.316,0.046,-0.046,10.263,0.018,-0.018,12.1208,0.000444,-0.000444,2017-12-14,2017-12,2017-12-14
EPIC 211710534.01,FALSE POSITIVE,EPIC 211710534,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,3.022569,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6481.66,121.56,-95.46,0.0,1.89113,0.106828,-0.118594,0.0,1.32,0.279135,-0.135561,0.0,-0.613,0.012,-0.012,0.0,[M/H],4.0052,0.080762,-0.100934,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m56.98s,131.7374294,+16d03m19.14s,16.0553155,720.982,32.225,-29.628,12.297,0.057,-0.057,10.999,0.02,-0.02,12.1335,0.000269,-0.000269,2019-02-26,2018-07,2019-02-26
EPIC 211711685.01,FALSE POSITIVE,EPIC 211711685,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,15.462807,0.003123,-0.002986,0.0,,,,,1.266,0.07,-0.065,0.0,0.11294515,0.00624499,-0.00579892,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G7,5509.0,21.0,-21.0,0.0,0.919,0.016,-0.015,0.0,0.802,0.073,-0.068,0.0,0.044,0.02,-0.02,0.0,[Fe/H],4.414,0.035,-0.035,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h54m03.44s,133.5143161,+16d04m16.81s,16.071337,290.239,3.308,-3.236,12.531,0.08,-0.08,10.843,0.019,-0.019,12.3801,0.000135,-0.000135,2021-11-19,2021-12,2021-11-19
EPIC 211718105.01,FALSE POSITIVE,EPIC 211718105,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,2.958763,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5935.86,48.61,-48.61,0.0,2.34828,,,0.0,1.08,,,0.0,-0.462,0.047,-0.047,0.0,[M/H],3.72999,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m32.26s,130.1344144,+16d09m33.06s,16.1591838,1793.74,114.625,-114.625,14.259,0.126,-0.126,12.744,0.03,-0.03,14.082,0.000485,-0.000485,2019-02-26,2018-07,2019-02-26
EPIC 211718187.01,FALSE POSITIVE,EPIC 211718187,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,5.51633,0.00041,-0.00041,0.0,,,,,1.38,0.19,-0.25,0.0,0.123,0.017,-0.022,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.306,0.032,-0.024,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h56m55.84s,134.232657,+16d09m36.76s,16.1602115,159.941,1.911,-1.866,17.0912,0.0466,-0.0466,12.348,0.023,-0.023,15.9462,0.000648,-0.000648,2019-09-05,2019-09,2019-09-05
EPIC 211719484.01,FALSE POSITIVE,EPIC 211719484,CANDIDATE,Barros et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,0.36091387,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6175.0,130.93,-121.01,0.0,1.92205,0.177944,-0.121795,0.0,1.18,0.166046,-0.172203,0.0,,,,,,3.94242,0.105578,-0.098863,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m55.65s,123.4818695,+16d10m41.05s,16.1780684,807.271,53.865,-47.644,12.639,0.092,-0.092,11.222,0.02,-0.02,12.5713,0.000688,-0.000688,2016-12-21,2016-10,2016-12-21
